2020-02-05 12:48:18.710 parsl:592 Rank:0 [INFO]  Python version: 3.6.4 (default, Feb 10 2018, 20:32:45) 
[GCC 4.8.5 20150623 (Red Hat 4.8.5-16)]
2020-02-05 12:48:18.710 parsl:593 Rank:0 [INFO]  Debug logging: True
2020-02-05 12:48:18.710 parsl:594 Rank:0 [INFO]  Log dir: /home/users/ellenrichards/GRETA/runinfo/101/workers
2020-02-05 12:48:18.710 parsl:595 Rank:0 [INFO]  Manager ID: 9e7d8de29aa0
2020-02-05 12:48:18.710 parsl:596 Rank:0 [INFO]  Block ID: 13
2020-02-05 12:48:18.710 parsl:597 Rank:0 [INFO]  cores_per_worker: 1.0
2020-02-05 12:48:18.710 parsl:598 Rank:0 [INFO]  mem_per_worker: None
2020-02-05 12:48:18.710 parsl:599 Rank:0 [INFO]  task_url: tcp://172.16.52.2:54991
2020-02-05 12:48:18.710 parsl:600 Rank:0 [INFO]  result_url: tcp://172.16.52.2:54613
2020-02-05 12:48:18.710 parsl:601 Rank:0 [INFO]  max_workers: inf
2020-02-05 12:48:18.710 parsl:602 Rank:0 [INFO]  poll_period: 10
2020-02-05 12:48:18.710 parsl:603 Rank:0 [INFO]  Prefetch capacity: 0
2020-02-05 12:48:18.710 parsl:108 Rank:0 [INFO]  Manager started
2020-02-05 12:48:18.711 parsl:122 Rank:0 [INFO]  Manager connected
2020-02-05 12:48:18.711 parsl:148 Rank:0 [INFO]  Manager will spawn 48 workers
2020-02-05 12:48:18.886 parsl:370 Rank:0 [DEBUG]  Manager synced with workers
2020-02-05 12:48:18.886 parsl:199 Rank:0 [INFO]  [TASK PULL THREAD] starting
2020-02-05 12:48:18.887 parsl:279 Rank:0 [DEBUG]  [RESULT_PUSH_THREAD] Starting thread
2020-02-05 12:48:18.888 parsl:282 Rank:0 [DEBUG]  [RESULT_PUSH_THREAD] push poll period: 0.01
2020-02-05 12:48:18.889 parsl:315 Rank:0 [DEBUG]  [WORKER_WATCHDOG_THREAD] Starting thread
2020-02-05 12:48:18.889 parsl:385 Rank:0 [INFO]  Loop start
2020-02-05 12:48:18.892 parsl:205 Rank:0 [DEBUG]  Sending registration message: b'{"parsl_v": "0.9.0", "python_v": "3.6.4", "worker_count": 48, "block_id": "13", "prefetch_capacity": 0, "max_capacity": 48, "os": "Linux", "hostname": "tomato.blt.lclark.local", "dir": "/home/users/ellenrichards/GRETA", "cpu_count": 12, "total_memory": 540756611072, "reg_time": "2020-02-05 12:48:18"}'
2020-02-05 12:48:18.892 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:47, pending tasks:0
2020-02-05 12:48:18.892 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 47
2020-02-05 12:48:18.895 parsl:248 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Got tasks: [97, 98, 99, 100, 101, 102] of 6
2020-02-05 12:48:18.896 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:6
2020-02-05 12:48:18.896 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:18.896 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:18.896 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:3
2020-02-05 12:48:18.896 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:18.916 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:18.916 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:42, pending tasks:0
2020-02-05 12:48:18.917 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 42
2020-02-05 12:48:18.957 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:18.957 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:42, pending tasks:0
2020-02-05 12:48:18.957 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 42
2020-02-05 12:48:19.037 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:19.037 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:42, pending tasks:0
2020-02-05 12:48:19.037 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 42
2020-02-05 12:48:19.198 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:19.198 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:42, pending tasks:0
2020-02-05 12:48:19.198 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 42
2020-02-05 12:48:19.518 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:19.518 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:45, pending tasks:0
2020-02-05 12:48:19.519 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 45
2020-02-05 12:48:20.159 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:20.160 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:0
2020-02-05 12:48:20.160 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:21.441 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:21.441 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:0
2020-02-05 12:48:21.442 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:24.004 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:24.005 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:0
2020-02-05 12:48:24.005 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:29.130 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:29.131 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:0
2020-02-05 12:48:29.131 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:39.380 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:39.381 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:0
2020-02-05 12:48:39.381 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:59.882 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:59.882 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:0
2020-02-05 12:48:59.882 parsl:188 Rank:0 [DEBUG]  Return from heartbeat: None
2020-02-05 12:48:59.882 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:59.883 parsl:243 Rank:0 [DEBUG]  Got heartbeat from interchange
2020-02-05 12:48:59.883 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:0
2020-02-05 12:48:59.883 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:59.883 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:59.883 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:0
