2020-02-05 12:48:18.722 parsl:592 Rank:0 [INFO]  Python version: 3.6.4 (default, Feb 10 2018, 20:32:45) 
[GCC 4.8.5 20150623 (Red Hat 4.8.5-16)]
2020-02-05 12:48:18.722 parsl:593 Rank:0 [INFO]  Debug logging: True
2020-02-05 12:48:18.722 parsl:594 Rank:0 [INFO]  Log dir: /home/users/ellenrichards/GRETA/runinfo/101/workers
2020-02-05 12:48:18.723 parsl:595 Rank:0 [INFO]  Manager ID: 2953bf97f8ba
2020-02-05 12:48:18.723 parsl:596 Rank:0 [INFO]  Block ID: 11
2020-02-05 12:48:18.723 parsl:597 Rank:0 [INFO]  cores_per_worker: 1.0
2020-02-05 12:48:18.723 parsl:598 Rank:0 [INFO]  mem_per_worker: None
2020-02-05 12:48:18.723 parsl:599 Rank:0 [INFO]  task_url: tcp://172.16.52.2:54991
2020-02-05 12:48:18.723 parsl:600 Rank:0 [INFO]  result_url: tcp://172.16.52.2:54613
2020-02-05 12:48:18.723 parsl:601 Rank:0 [INFO]  max_workers: inf
2020-02-05 12:48:18.723 parsl:602 Rank:0 [INFO]  poll_period: 10
2020-02-05 12:48:18.723 parsl:603 Rank:0 [INFO]  Prefetch capacity: 0
2020-02-05 12:48:18.723 parsl:108 Rank:0 [INFO]  Manager started
2020-02-05 12:48:18.723 parsl:122 Rank:0 [INFO]  Manager connected
2020-02-05 12:48:18.724 parsl:148 Rank:0 [INFO]  Manager will spawn 48 workers
2020-02-05 12:48:18.845 parsl:370 Rank:0 [DEBUG]  Manager synced with workers
2020-02-05 12:48:18.845 parsl:199 Rank:0 [INFO]  [TASK PULL THREAD] starting
2020-02-05 12:48:18.846 parsl:279 Rank:0 [DEBUG]  [RESULT_PUSH_THREAD] Starting thread
2020-02-05 12:48:18.846 parsl:282 Rank:0 [DEBUG]  [RESULT_PUSH_THREAD] push poll period: 0.01
2020-02-05 12:48:18.846 parsl:315 Rank:0 [DEBUG]  [WORKER_WATCHDOG_THREAD] Starting thread
2020-02-05 12:48:18.846 parsl:385 Rank:0 [INFO]  Loop start
2020-02-05 12:48:18.849 parsl:205 Rank:0 [DEBUG]  Sending registration message: b'{"parsl_v": "0.9.0", "python_v": "3.6.4", "worker_count": 48, "block_id": "11", "prefetch_capacity": 0, "max_capacity": 48, "os": "Linux", "hostname": "tomato.blt.lclark.local", "dir": "/home/users/ellenrichards/GRETA", "cpu_count": 12, "total_memory": 540756611072, "reg_time": "2020-02-05 12:48:18"}'
2020-02-05 12:48:18.849 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:0
2020-02-05 12:48:18.849 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:18.854 parsl:248 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Got tasks: [49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96] of 48
2020-02-05 12:48:18.856 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:47
2020-02-05 12:48:18.856 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:18.856 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:18.856 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:48, pending tasks:43
2020-02-05 12:48:18.856 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 48
2020-02-05 12:48:18.877 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:18.877 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:26, pending tasks:0
2020-02-05 12:48:18.877 parsl:225 Rank:0 [DEBUG]  [TASK_PULL_THREAD] Requesting tasks: 26
2020-02-05 12:48:18.917 parsl:256 Rank:0 [DEBUG]  [TASK_PULL_THREAD] No incoming tasks
2020-02-05 12:48:18.917 parsl:218 Rank:0 [DEBUG]  [TASK_PULL_THREAD] ready workers:0, pending tasks:0
